id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
144473,24096,Hunter: The Reckoning Wayward,NULL,2003-10-09 00:00:00.000,1,NULL,80.0000,2,NULL,NULL
88512,24100,Hunting Unlimited 2,NULL,2003-09-28 00:00:00.000,NULL,NULL,73.0000,1,NULL,NULL
110589,45198,Hyper Street Fighter II: The Anniversary Edition,NULL,2003-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71129,73162,I Spy Fantasy,NULL,2003-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18020,67054,Ichigeki Sacchu!! HoiHoi-san,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177797,209431,Imaginext: Battle Castle,NULL,2003-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183156,3951,I-Ninja,NULL,2003-09-09 00:00:00.000,2,NULL,78.3333,4,68.1287,10
151430,43588,Initial D: Special Stage,NULL,2003-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66646,23800,Inside the Park Baseball,NULL,2003-12-19 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
189885,4865,Inspector Gadget: MAD Robots Invasion,NULL,2003-07-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142652,92472,International Pool Championship,NULL,2003-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173612,9578,Istaria: Chronicles of the Gifted,NULL,2003-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52364,143745,Itch!,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37824,20410,Jack the Ripper,NULL,2003-12-31 00:00:00.000,NULL,NULL,64.0000,1,NULL,NULL
135381,124685,Jacked,NULL,2003-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195355,1529,Jak II,"Like Jak and Daxter: The Precursor Legacy, the game's begins with a speech by Samos Hagai. Jak, Daxter, Samos and Keira are in the process of activating the rift rider, the precursor device hidden behind the large door at the end of Precursor Legacy, and its accompanying rift gate. When the gate is activated a large figure steps out, accompanied by a swarm of creatures. Jak panics and activates the rift rider, propelling the group through the gate. As they are travelling through the rift, the rider is destroyed. The group fall out of the rift and are separated, though all find themselves in Haven City. Jak and Daxter land and are immediately identified by a patrol of the Krimzon Guard, led by Captain Erol. Jak is taken into custody, as Daxter promises to rescue him (see the events of Daxter). Two years later, Jak is in the Fortress, where he has been the subject of a super soldier program. His body has been infused with dark eco. Erol and the Baron Praxis are there. They declare the 'Dark Warrior Program' a failure. They leave, just as Daxter appears to rescue Jak. As Daxter fidgets with the restraints, Jak transforms into the Dark Warrior Program's ultimate goal, Dark Jak. He breaks the binds and then returns to normal, after speaking his first words, ""I'm going to kill Praxis!"" The pair then escape the fortress into Haven City.",2003-10-14 00:00:00.000,41,NULL,90.0000,2,80.6053,148
173983,1644,James Bond 007: Everything or Nothing,NULL,2003-11-17 00:00:00.000,10,NULL,79.8000,7,75.5375,30
154862,145186,Jet Grind Radio,"Like in the Dreamcast version, the player assumes the role of the GG's, a gang of graffiti-spraying youths, led by Beat (who is also the first playable character). The Rokkaku group and the Tokyo-to construction conglomerate have teamed up to clamp down on the ""rudies"", the game's term for the law-breaking teenagers. The object of the game is to ""Tag"" certain parts of the surroundings before the time limit runs out or ""before the indomitable array of cops arrives"".",2003-06-26 00:00:00.000,NULL,NULL,76.0000,2,NULL,NULL
122422,71283,Jetfighter V: Homeland Protector,NULL,2003-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46772,139124,Jewel of Arabia: Dreamers,NULL,2003-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193040,32597,Journey to the Center of the Earth,NULL,2003-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85510,81425,Journey to the Center of the Earth: Gold Edition,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193798,3961,Judge Dredd: Dredd Vs. Death,NULL,2003-10-17 00:00:00.000,2,NULL,60.0000,2,68.0332,7
96168,210169,JumpStart Study Helpers: Spelling Bee,NULL,2003-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80570,49657,Jurassic Park Institute Tour: Dinosaur Rescue,NULL,2003-08-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138357,6485,Justice League: Chronicles,NULL,2003-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147645,23710,K-1 World Grand Prix,NULL,2003-08-09 00:00:00.000,NULL,NULL,75.5000,3,NULL,NULL
47962,43660,Ka 2: Let's Go Hawaii,NULL,2003-07-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179037,43424,Kamen Rider 555,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80803,61914,Kamen Rider: Seigi no Keifu,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131930,3962,Kao the Kangaroo: Round 2,NULL,2003-11-04 00:00:00.000,5,NULL,NULL,NULL,79.6180,17
176109,80460,Karaoke Revolution,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0
173019,194435,Karaoke Revolution Anime Song Selection,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53441,49754,Kawaii Koinu Mini: Wanko to Asobou!! Kogatainu,NULL,2003-08-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124297,49649,Kawaii Pet Game Gallery,NULL,2003-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131151,214717,Ketsui: Kizuna Jigoku Tachi,NULL,2003-07-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148682,37367,Kidou Senshi Gundam: Giren no Yabou - Tokubetsu-hen Aokisei no Hasha,NULL,2003-06-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156625,213258,Kiki Kaikai: The Bizarre World,NULL,2003-06-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158565,5881,Kill.Switch,NULL,2003-10-28 00:00:00.000,5,NULL,75.0000,5,80.0653,11
97350,159199,Kim Possible: A Sitch in Time - Episode 1: Present,NULL,2003-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97371,159200,Kim Possible: A Sitch in Time - Episode 2: Past,NULL,2003-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97398,159201,Kim Possible: A Sitch in Time - Episode 3: Future,NULL,2003-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92323,57705,Kiniro no Corda: La Corda d'Oro,"Kahoko Hino is a student at a Seisou Academy, one with an ordinary life. One day, Lili - the mischievous musical fairy who had blessed the original founder of the school - finds Kahoko running late to class. Delighted that she is able to see him, Lili grants Kahoko a magical violin, and a place in the school's annual musical competition, which many students in the music department vie to partake in.

Kahoko refuses, only to be pressed on by the fairy, who constantly nags her until she finally gives way to his pleads. She reluctantly accepts the instrument. As she practices her pieces, Kahoko is amazed that she can play any piece on the violin as long as she knows the tune and plays it with her heart.",2003-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138221,140688,Kino no Tabi -the Beautiful World-,"The protagonist, Kino, accompanied by a talking motorcycle, a Brough Superior motorcycle named Hermes, travels through a mystical world of many different countries and forests, each unique in its customs and people. Kino only spends three days and two nights in every town, without exception, on the principle that three days is enough time to learn almost everything important about a place, while leaving time to explore new lands.",2003-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148257,2777,Kirby Air Ride,NULL,2003-08-11 00:00:00.000,13,NULL,NULL,NULL,76.5887,54
68172,84259,Kirby Slide,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34117,16705,KnightShift,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,2
61774,198591,Knuckles Soccer,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55330,49683,Koino no Kokoro Ikusei Game,NULL,2003-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23143,49637,Koinu to Issho! Aijou Monogatari,NULL,2003-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70060,49678,Konjiki no Gash Bell!! Unare! Yuujou no Zakeru 2,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120896,24186,Korea: Forgotten Conflict,NULL,2003-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15100,95498,Kreed,NULL,2003-08-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
149283,70220,Kuma Uta,NULL,2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50606,85233,Kutar Burger Factory,NULL,2003-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89444,22283,Kya: Dark Lineage,NULL,2003-11-18 00:00:00.000,2,NULL,65.0000,2,NULL,NULL
6027,140655,Lara Croft: The Sun Obelisk,"The Sun Obelisk follows Lara’s attempts to find the forgotten Sun Obelisk, an artifact that grants special powers to anyone who has contact with. However, the map that was showing the location of the Sun Obelisk has been stolen by Lara’s former friend, Damian Strathairn. But Lara had a copy of that map.... and the adventure begins...",2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103645,140511,Law & Order: Double or Nothing,NULL,2003-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67330,43449,Le Tour de France: Centenary Edition,NULL,2003-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93295,180239,Left To My Own Devices,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152092,5901,Legacy of Kain: Defiance,"Defiance continues from where Soul Reaver 2 ended. In Soul Reaver 2, Kain saved Raziel's life by drawing the Soul Reaver from him - Raziel was meant to enter the blade and become its soul-devouring spectral half. This causes a paradox that changes time for the worse, and separates Kain and Raziel. 
 
Kain's part of the game follows him seeking Moebius the Time Streamer, a time traveling mystic for answers to where Raziel is, how he has changed time, and later following a lead Moebius gives him to explore a Vampire citadel. During his quest, Kain finds and completes a broken talisman of Vampire construct known as the Balance Emblem. Kain discovers murals during his quest dictating an ancient war between the first races to inhabit Nosgoth, the Ancient vampires and the Hylden. After sealing the Hylden in an alternate dimension using the Pillars of Nosgoth, the Hylden cursed the Ancients with blood-thirst, sterility and immortality, turning them into the first Vampires. Kain discovers from the murals that it was prophesied that both races would have a champion arise - a Vampire champion wielding the Soul Reaver, and a Hylden champion wielding a flaming sword. Because he possesses the material Soul Reaver depicted, Kain comes to believe he is the prophesied Vampire champion. The outcome of the battle between the two champions remains ambiguous.",2003-11-11 00:00:00.000,22,NULL,NULL,NULL,82.3042,51
149581,49669,Legend of Dynamic Goushouden: Houkai no Rondo,NULL,2003-11-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85090,64453,Legend of Mulan,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84217,210319,LEGO Orient Expedition: The Quest for the Golden Dragon,"It follows the Lego Adventures: Orient Expedition storyline, specifically during the final sets' (7419 Dragon Fortress) storyline. You switch between playing 3 characters: Johnny Thunder, Dr. Kilroy and Pippin Reed. You must explore the maze, guiding all three characters to the chamber at the top left corner of the fortress that holds the Dragon Fortress Statue. On the way, collect the golden sword, shield and helmet in order to unlock the secret of the Golden Dragon.",2003-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
61247,24103,Lethal Skies II,NULL,2003-09-09 00:00:00.000,NULL,NULL,81.0000,1,NULL,NULL
184417,2971,Lineage 2,NULL,2003-10-01 00:00:00.000,18,NULL,80.0000,1,72.7924,45
136587,72540,Links 2003: Championship Edition,NULL,2003-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136348,5902,Links 2004,NULL,2003-11-11 00:00:00.000,2,NULL,70.0000,2,NULL,NULL
71402,56805,Lion and the King 2,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150027,7505,Lionheart: Legacy of the Crusader,"Richard the Lionheart's massacre of 3000 prisoners at the Siege of Acre, during the Third Crusade, was used by a villainous character as fuel for a ritual which tore the fabric of reality. This resulted in magic invading the world from other mysterious dimensions. Our world has changed forever when it was ravaged by this uncontrolled magic and hordes of demonic creatures.",2003-08-13 00:00:00.000,6,1,72.0000,1,69.9605,7
169400,9492,Live for Speed,NULL,2003-06-13 00:00:00.000,4,NULL,NULL,NULL,79.9561,6
138290,49394,Lizzie McGuire: On The Go!,NULL,2003-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191730,10201,Lock On: Modern Air Combat,NULL,2003-11-20 00:00:00.000,NULL,NULL,84.0000,1,NULL,NULL
52831,35676,Locoland,NULL,2003-11-22 00:00:00.000,1,NULL,NULL,NULL,50.0000,2
185519,3979,Looney Tunes: Back in Action,NULL,2003-11-11 00:00:00.000,4,NULL,62.5000,2,59.6512,7
139432,19633,Lords of EverQuest,NULL,2003-12-01 00:00:00.000,3,NULL,50.0000,1,NULL,NULL
35098,165536,Lost Passage: Ushinawareta Hitofushi,NULL,2003-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153626,170337,Lost Valley,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67932,45249,Lotus,NULL,2003-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129534,36790,Lupin III: Umi ni Kieta Hihou,NULL,2003-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98860,5904,Mace Griffin: Bounty Hunter,NULL,2003-06-20 00:00:00.000,2,NULL,64.0000,5,NULL,NULL
174989,777,Madden NFL 2004,NULL,2003-08-11 00:00:00.000,3,NULL,NULL,NULL,51.9063,5
63566,58361,Madness Interactive,NULL,2003-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38904,59329,Magatama,NULL,2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116264,210408,Mage Bros.,NULL,2003-08-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20101,5907,Magic: The Gathering – Battlegrounds,NULL,2003-11-18 00:00:00.000,1,NULL,79.5000,2,NULL,NULL
47656,93300,Magische Kristalle,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
931,123223,Mahjong Haoh: Taikai Battle,NULL,2003-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185870,214431,Mahoromatic Adventure,"Vesper is a secret agency fighting an army of alien invaders by using super-powerful battle androids. Mahoro is Vesper's most powerful battle android and has won many battles, but she has little operating time left and soon will cease to function. However, if she lays down her arms and conserves her remaining power, the time she has left can be prolonged to just over a year. Mahoro is given an opportunity to live the remaining time she has as a normal human. She chooses to live as a maid for Suguru, a phenomenally messy middle school student who lives by himself after his family passed away.",2003-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51806,72579,Mahoromatic: Moetto! Kira Kira Maid-san,NULL,2003-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107884,43421,Maken Shao: Demon Sword,NULL,2003-08-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
24328,73420,Mall Tycoon 2,NULL,2003-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51473,62652,Maluch Racer,NULL,2003-08-23 00:00:00.000,1,1,NULL,NULL,NULL,NULL
69739,52013,Manchester United Club Football,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
